,id,raw_text,vw_text
630,doc_630,todays vodafone numbers ending with 4882 are selected to a receive a £350 award if your number matches call 09064019014 to receive your £350 award,doc_630 |@text todays:1 vodafone:1 numbers:1 ending:1 with:1 4882:1 are:1 selected:1 to:2 a:2 receive:2 £350:2 award:2 if:1 your:2 number:1 matches:1 call:1 09064019014:1
631,doc_631,please dont say like that hi hi hi,doc_631 |@text please:1 dont:1 say:1 like:1 that:1 hi:3
632,doc_632,thank u!,doc_632 |@text thank:1 u!:1
633,doc_633,oh that was a forwarded message i thought you send that to me,doc_633 |@text oh:1 that:2 was:1 a:1 forwarded:1 message:1 i:1 thought:1 you:1 send:1 to:1 me:1
634,doc_634,got it seventeen pounds for seven hundred ml – hope ok,doc_634 |@text got:1 it:1 seventeen:1 pounds:1 for:1 seven:1 hundred:1 ml:1 –:1 hope:1 ok:1
635,doc_635,dear voucher holder 2 claim this weeks offer at your pc go to http//wwwe-tlpcouk/expressoffer ts&cs apply2 stop texts txt stop to 80062,doc_635 |@text dear:1 voucher:1 holder:1 2:1 claim:1 this:1 weeks:1 offer:1 at:1 your:1 pc:1 go:1 to:2 http//wwwe-tlpcouk/expressoffer:1 ts&cs:1 apply2:1 stop:2 texts:1 txt:1 80062:1
636,doc_636,me n him so funny,doc_636 |@text me:1 n:1 him:1 so:1 funny:1
637,doc_637,sweetheart hope you are not having that kind of day! have one with loads of reasons to smile biola,doc_637 |@text sweetheart:1 hope:1 you:1 are:1 not:1 having:1 that:1 kind:1 of:2 day!:1 have:1 one:1 with:1 loads:1 reasons:1 to:1 smile:1 biola:1
638,doc_638,when ü login dat time dad fetching ü home now?,doc_638 |@text when:1 ü:2 login:1 dat:1 time:1 dad:1 fetching:1 home:1 now?:1
639,doc_639,what will we do in the shower baby?,doc_639 |@text what:1 will:1 we:1 do:1 in:1 the:1 shower:1 baby?:1
640,doc_640,i had askd u a question some hours before its answer,doc_640 |@text i:1 had:1 askd:1 u:1 a:1 question:1 some:1 hours:1 before:1 its:1 answer:1
641,doc_641,well imma definitely need to restock before thanksgiving i'll let you know when i'm out,doc_641 |@text well:1 imma:1 definitely:1 need:1 to:1 restock:1 before:1 thanksgiving:1 i'll:1 let:1 you:1 know:1 when:1 i'm:1 out:1
642,doc_642, said kiss kiss i can't do the sound effects! he is a gorgeous man isn't he! kind of person who needs a smile to brighten his day! ,doc_642 |@text said:1 kiss:2 i:1 can't:1 do:1 the:1 sound:1 effects!:1 he:1 is:1 a:2 gorgeous:1 man:1 isn't:1 he!:1 kind:1 of:1 person:1 who:1 needs:1 smile:1 to:1 brighten:1 his:1 day!:1
643,doc_643,probably gonna swing by in a wee bit,doc_643 |@text probably:1 gonna:1 swing:1 by:1 in:1 a:1 wee:1 bit:1
644,doc_644,ya very nice  be ready on thursday,doc_644 |@text ya:1 very:1 nice:1 be:1 ready:1 on:1 thursday:1
645,doc_645,allo! we have braved the buses and taken on the trains and triumphed i mean we‘re in b‘ham have a jolly good rest of week,doc_645 |@text allo!:1 we:1 have:2 braved:1 the:2 buses:1 and:2 taken:1 on:1 trains:1 triumphed:1 i:1 mean:1 we‘re:1 in:1 b‘ham:1 a:1 jolly:1 good:1 rest:1 of:1 week:1
646,doc_646,watching cartoon listening music &amp; at eve had to go temple &amp; church what about u?,doc_646 |@text watching:1 cartoon:1 listening:1 music:1 &amp;:2 at:1 eve:1 had:1 to:1 go:1 temple:1 church:1 what:1 about:1 u?:1
647,doc_647,do you mind if i ask what happened? you dont have to say if it is uncomfortable,doc_647 |@text do:1 you:2 mind:1 if:2 i:1 ask:1 what:1 happened?:1 dont:1 have:1 to:1 say:1 it:1 is:1 uncomfortable:1
648,doc_648,private! your 2003 account statement for shows 800 un-redeemed s i m points call 08715203694 identifier code 40533 expires 31/10/04,doc_648 |@text private!:1 your:1 2003:1 account:1 statement:1 for:1 shows:1 800:1 un-redeemed:1 s:1 i:1 m:1 points:1 call:1 08715203694:1 identifier:1 code:1 40533:1 expires:1 31/10/04:1
649,doc_649,no prob i will send to your email,doc_649 |@text no:1 prob:1 i:1 will:1 send:1 to:1 your:1 email:1
650,doc_650,you have won ?1000 cash or a ?2000 prize! to claim call09050000327 t&c rstm sw7 3ss 150ppm,doc_650 |@text you:1 have:1 won:1 ?1000:1 cash:1 or:1 a:1 ?2000:1 prize!:1 to:1 claim:1 call09050000327:1 t&c:1 rstm:1 sw7:1 3ss:1 150ppm:1
651,doc_651,thats cool! sometimes slow and gentle sonetimes rough and hard ),doc_651 |@text thats:1 cool!:1 sometimes:1 slow:1 and:2 gentle:1 sonetimes:1 rough:1 hard:1 ):1
652,doc_652,i'm gonna say no sorry i would but as normal am starting to panic about time sorry again! are you seeing on tuesday?,doc_652 |@text i'm:1 gonna:1 say:1 no:1 sorry:2 i:1 would:1 but:1 as:1 normal:1 am:1 starting:1 to:1 panic:1 about:1 time:1 again!:1 are:1 you:1 seeing:1 on:1 tuesday?:1
653,doc_653,wait do you know if wesleys in town? i bet she does hella drugs!,doc_653 |@text wait:1 do:1 you:1 know:1 if:1 wesleys:1 in:1 town?:1 i:1 bet:1 she:1 does:1 hella:1 drugs!:1
654,doc_654,fine i miss you very much,doc_654 |@text fine:1 i:1 miss:1 you:1 very:1 much:1
655,doc_655,did u got that persons story,doc_655 |@text did:1 u:1 got:1 that:1 persons:1 story:1
656,doc_656,tell them the drug dealer's getting impatient,doc_656 |@text tell:1 them:1 the:1 drug:1 dealer's:1 getting:1 impatient:1
657,doc_657,sun cant come to earth but send luv as rays cloud cant come to river but send luv as rain i cant come to meet u but can send my care as msg to u gud evng,doc_657 |@text sun:1 cant:3 come:3 to:4 earth:1 but:3 send:3 luv:2 as:3 rays:1 cloud:1 river:1 rain:1 i:1 meet:1 u:2 can:1 my:1 care:1 msg:1 gud:1 evng:1
658,doc_658,you will be in the place of that man,doc_658 |@text you:1 will:1 be:1 in:1 the:1 place:1 of:1 that:1 man:1
659,doc_659,it doesnt make sense to take it there unless its free if you need to know more wikipediacom,doc_659 |@text it:2 doesnt:1 make:1 sense:1 to:2 take:1 there:1 unless:1 its:1 free:1 if:1 you:1 need:1 know:1 more:1 wikipediacom:1
660,doc_660,88800 and 89034 are premium phone services call 08718711108,doc_660 |@text 88800:1 and:1 89034:1 are:1 premium:1 phone:1 services:1 call:1 08718711108:1
661,doc_661,under the sea there lays a rock in the rock there is an envelope in the envelope there is a paper on the paper there are 3 words ',doc_661 |@text under:1 the:4 sea:1 there:4 lays:1 a:2 rock:2 in:2 is:2 an:1 envelope:2 paper:2 on:1 are:1 3:1 words:1 ':1
662,doc_662,then mum's repent how?,doc_662 |@text then:1 mum's:1 repent:1 how?:1
663,doc_663,sorry me going home first daddy come fetch ü later,doc_663 |@text sorry:1 me:1 going:1 home:1 first:1 daddy:1 come:1 fetch:1 ü:1 later:1
664,doc_664,leave it de-) start prepare for next-),doc_664 |@text leave:1 it:1 de-):1 start:1 prepare:1 for:1 next-):1
665,doc_665,yes baby! we can study all the positions of the kama sutra ;),doc_665 |@text yes:1 baby!:1 we:1 can:1 study:1 all:1 the:2 positions:1 of:1 kama:1 sutra:1 ;):1
666,doc_666,en chikku nange bakra msg kalstiyathen had tea/coffee?,doc_666 |@text en:1 chikku:1 nange:1 bakra:1 msg:1 kalstiyathen:1 had:1 tea/coffee?:1
667,doc_667,carlos'll be here in a minute if you still need to buy,doc_667 |@text carlos'll:1 be:1 here:1 in:1 a:1 minute:1 if:1 you:1 still:1 need:1 to:1 buy:1
668,doc_668,this pay is  &lt;decimal&gt;  lakhs),doc_668 |@text this:1 pay:1 is:1 &lt;decimal&gt;:1 lakhs):1
669,doc_669,have a good evening! ttyl,doc_669 |@text have:1 a:1 good:1 evening!:1 ttyl:1
670,doc_670,did u receive my msg?,doc_670 |@text did:1 u:1 receive:1 my:1 msg?:1
671,doc_671,ho ho - big belly laugh! see ya tomo,doc_671 |@text ho:2 -:1 big:1 belly:1 laugh!:1 see:1 ya:1 tomo:1
672,doc_672,"sms ac sun0819 posts hello""you seem cool wanted to say hi hi!!!"" stop? send stop to 62468","doc_672 |@text sms:1 ac:1 sun0819:1 posts:1 hello""you:1 seem:1 cool:1 wanted:1 to:2 say:1 hi:1 hi!!!"":1 stop?:1 send:1 stop:1 62468:1"
673,doc_673,get ur 1st ringtone free now! reply to this msg with tone gr8 top 20 tones to your phone every week just £150 per wk 2 opt out send stop 08452810071 16,doc_673 |@text get:1 ur:1 1st:1 ringtone:1 free:1 now!:1 reply:1 to:2 this:1 msg:1 with:1 tone:1 gr8:1 top:1 20:1 tones:1 your:1 phone:1 every:1 week:1 just:1 £150:1 per:1 wk:1 2:1 opt:1 out:1 send:1 stop:1 08452810071:1 16:1
674,doc_674,ditto and you won't have to worry about me saying anything to you anymore like i said last night you do whatever you want and i'll do the same peace,doc_674 |@text ditto:1 and:2 you:4 won't:1 have:1 to:2 worry:1 about:1 me:1 saying:1 anything:1 anymore:1 like:1 i:1 said:1 last:1 night:1 do:2 whatever:1 want:1 i'll:1 the:1 same:1 peace:1
675,doc_675,i've got  &lt;#&gt;  any way i could pick up?,doc_675 |@text i've:1 got:1 &lt;#&gt;:1 any:1 way:1 i:1 could:1 pick:1 up?:1
676,doc_676,i dont knw pa i just drink milk,doc_676 |@text i:2 dont:1 knw:1 pa:1 just:1 drink:1 milk:1
677,doc_677,maybe?! say hi to  and find out if  got his card great escape or wetherspoons? ,doc_677 |@text maybe?!:1 say:1 hi:1 to:1 and:1 find:1 out:1 if:1 got:1 his:1 card:1 great:1 escape:1 or:1 wetherspoons?:1
678,doc_678,piggy r u awake? i bet u're still sleeping i'm going 4 lunch now,doc_678 |@text piggy:1 r:1 u:1 awake?:1 i:1 bet:1 u're:1 still:1 sleeping:1 i'm:1 going:1 4:1 lunch:1 now:1
679,doc_679,cause i'm not freaky lol,doc_679 |@text cause:1 i'm:1 not:1 freaky:1 lol:1
680,doc_680,missed your call cause i was yelling at scrappy miss u can't wait for u to come home i'm so lonely today,doc_680 |@text missed:1 your:1 call:1 cause:1 i:1 was:1 yelling:1 at:1 scrappy:1 miss:1 u:2 can't:1 wait:1 for:1 to:1 come:1 home:1 i'm:1 so:1 lonely:1 today:1
681,doc_681,what is this 'hex' place you talk of? explain!,doc_681 |@text what:1 is:1 this:1 'hex':1 place:1 you:1 talk:1 of?:1 explain!:1
682,doc_682,ü log off 4 wat it's sdryb8i,doc_682 |@text ü:1 log:1 off:1 4:1 wat:1 it's:1 sdryb8i:1
683,doc_683,is xy going 4 e lunch?,doc_683 |@text is:1 xy:1 going:1 4:1 e:1 lunch?:1
684,doc_684,hi i'm sue i am 20 years old and work as a lapdancer i love sex text me live - i'm i my bedroom now text sue to 89555 by textoperator g2 1da 150ppmsg 18+,doc_684 |@text hi:1 i'm:2 sue:2 i:3 am:1 20:1 years:1 old:1 and:1 work:1 as:1 a:1 lapdancer:1 love:1 sex:1 text:2 me:1 live:1 -:1 my:1 bedroom:1 now:1 to:1 89555:1 by:1 textoperator:1 g2:1 1da:1 150ppmsg:1 18+:1
685,doc_685,i wanted to ask ü to wait 4 me to finish lect cos my lect finishes in an hour anyway,doc_685 |@text i:1 wanted:1 to:3 ask:1 ü:1 wait:1 4:1 me:1 finish:1 lect:2 cos:1 my:1 finishes:1 in:1 an:1 hour:1 anyway:1
686,doc_686,have you finished work yet? ),doc_686 |@text have:1 you:1 finished:1 work:1 yet?:1 ):1
687,doc_687,every king was once a crying baby and every great building was once a map not imprtant where u r today but where u wil reach tomorw gud ni8,doc_687 |@text every:2 king:1 was:2 once:2 a:2 crying:1 baby:1 and:1 great:1 building:1 map:1 not:1 imprtant:1 where:2 u:2 r:1 today:1 but:1 wil:1 reach:1 tomorw:1 gud:1 ni8:1
688,doc_688,dearme at cherthalain case u r coming cochin pls call bfore u starti shall also reach accordinglyor tell me which day u r comingtmorow i am engaged ans its holiday,doc_688 |@text dearme:1 at:1 cherthalain:1 case:1 u:3 r:2 coming:1 cochin:1 pls:1 call:1 bfore:1 starti:1 shall:1 also:1 reach:1 accordinglyor:1 tell:1 me:1 which:1 day:1 comingtmorow:1 i:1 am:1 engaged:1 ans:1 its:1 holiday:1
689,doc_689,thanks love but am i doing torch or bold,doc_689 |@text thanks:1 love:1 but:1 am:1 i:1 doing:1 torch:1 or:1 bold:1
690,doc_690,<forwarded from 448712404000>please call 08712404000 immediately as there is an urgent message waiting for you,doc_690 |@text <forwarded:1 from:1 448712404000>please:1 call:1 08712404000:1 immediately:1 as:1 there:1 is:1 an:1 urgent:1 message:1 waiting:1 for:1 you:1
691,doc_691,was the farm open?,doc_691 |@text was:1 the:1 farm:1 open?:1
692,doc_692,sorry to trouble u again can buy 4d for my dad again? 1405 1680 1843 all 2 big 1 small sat n sun thanx,doc_692 |@text sorry:1 to:1 trouble:1 u:1 again:1 can:1 buy:1 4d:1 for:1 my:1 dad:1 again?:1 1405:1 1680:1 1843:1 all:1 2:1 big:1 1:1 small:1 sat:1 n:1 sun:1 thanx:1
693,doc_693,my sister in law hope you are having a great month just saying hey abiola,doc_693 |@text my:1 sister:1 in:1 law:1 hope:1 you:1 are:1 having:1 a:1 great:1 month:1 just:1 saying:1 hey:1 abiola:1
694,doc_694,will purchase d stuff today and mail to you do you have a po box number?,doc_694 |@text will:1 purchase:1 d:1 stuff:1 today:1 and:1 mail:1 to:1 you:2 do:1 have:1 a:1 po:1 box:1 number?:1
695,doc_695,ah poop looks like ill prob have to send in my laptop to get fixed cuz it has a gpu problem,doc_695 |@text ah:1 poop:1 looks:1 like:1 ill:1 prob:1 have:1 to:2 send:1 in:1 my:1 laptop:1 get:1 fixed:1 cuz:1 it:1 has:1 a:1 gpu:1 problem:1
696,doc_696,good good job i like entrepreneurs,doc_696 |@text good:2 job:1 i:1 like:1 entrepreneurs:1
697,doc_697,aight you close by or still down around alex's place?,doc_697 |@text aight:1 you:1 close:1 by:1 or:1 still:1 down:1 around:1 alex's:1 place?:1
698,doc_698,meet you in corporation st outside gap … you can see how my mind is working!,doc_698 |@text meet:1 you:2 in:1 corporation:1 st:1 outside:1 gap:1 …:1 can:1 see:1 how:1 my:1 mind:1 is:1 working!:1
699,doc_699,mum ask ü to buy food home,doc_699 |@text mum:1 ask:1 ü:1 to:1 buy:1 food:1 home:1
700,doc_700,ku also dont msg or reply to his msg,doc_700 |@text ku:1 also:1 dont:1 msg:2 or:1 reply:1 to:1 his:1
701,doc_701,how much r ü willing to pay?,doc_701 |@text how:1 much:1 r:1 ü:1 willing:1 to:1 pay?:1
702,doc_702,sorry i'll call later,doc_702 |@text sorry:1 i'll:1 call:1 later:1
703,doc_703,what is important is that you prevent dehydration by giving her enough fluids,doc_703 |@text what:1 is:2 important:1 that:1 you:1 prevent:1 dehydration:1 by:1 giving:1 her:1 enough:1 fluids:1
704,doc_704,thats a bit weird even ?- where is the do supposed to be happening? but good idea sure they will be in pub!,doc_704 |@text thats:1 a:1 bit:1 weird:1 even:1 ?-:1 where:1 is:1 the:1 do:1 supposed:1 to:1 be:2 happening?:1 but:1 good:1 idea:1 sure:1 they:1 will:1 in:1 pub!:1
705,doc_705,true deari sat to pray evening and felt soso i sms'd you in some time,doc_705 |@text true:1 deari:1 sat:1 to:1 pray:1 evening:1 and:1 felt:1 soso:1 i:1 sms'd:1 you:1 in:1 some:1 time:1
706,doc_706,i don't think i can get away for a trek that long with family in town sorry,doc_706 |@text i:2 don't:1 think:1 can:1 get:1 away:1 for:1 a:1 trek:1 that:1 long:1 with:1 family:1 in:1 town:1 sorry:1
707,doc_707,so when do you wanna gym harri,doc_707 |@text so:1 when:1 do:1 you:1 wanna:1 gym:1 harri:1
708,doc_708,quite late lar ard 12 anyway i wun b drivin,doc_708 |@text quite:1 late:1 lar:1 ard:1 12:1 anyway:1 i:1 wun:1 b:1 drivin:1
709,doc_709,to review and keep the fantastic nokia n-gage game deck with club nokia go 2 wwwcnupdatescom/newsletter unsubscribe from alerts reply with the word out,doc_709 |@text to:1 review:1 and:1 keep:1 the:2 fantastic:1 nokia:2 n-gage:1 game:1 deck:1 with:2 club:1 go:1 2:1 wwwcnupdatescom/newsletter:1 unsubscribe:1 from:1 alerts:1 reply:1 word:1 out:1
710,doc_710,4mths half price orange line rental & latest camera phones 4 free had your phone 11mths+? call mobilesdirect free on 08000938767 to update now! or2stoptxt t&cs,doc_710 |@text 4mths:1 half:1 price:1 orange:1 line:1 rental:1 &:1 latest:1 camera:1 phones:1 4:1 free:2 had:1 your:1 phone:1 11mths+?:1 call:1 mobilesdirect:1 on:1 08000938767:1 to:1 update:1 now!:1 or2stoptxt:1 t&cs:1
711,doc_711,"height of confidence all the aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane aftr they sat they wer told dat the plane ws made by their students dey all hurried out of d plane bt only 1 didnt move he said""if it is made by my studentsthis wont even start datz confidence","doc_711 |@text height:1 of:2 confidence:2 all:2 the:2 aeronautics:1 professors:1 wer:3 calld:1 &amp;:1 they:3 askd:1 2:1 sit:1 in:1 an:1 aeroplane:1 aftr:1 sat:1 told:1 dat:1 plane:2 ws:1 made:2 by:2 their:1 students:1 dey:1 hurried:1 out:1 d:1 bt:1 only:1 1:1 didnt:1 move:1 he:1 said""if:1 it:1 is:1 my:1 studentsthis:1 wont:1 even:1 start:1 datz:1"
712,doc_712,it just seems like weird timing that the night that all you and g want is for me to come smoke is the same day as when a shitstorm is attributed to me always coming over and making everyone smoke,doc_712 |@text it:1 just:1 seems:1 like:1 weird:1 timing:1 that:2 the:2 night:1 all:1 you:1 and:2 g:1 want:1 is:3 for:1 me:2 to:2 come:1 smoke:2 same:1 day:1 as:1 when:1 a:1 shitstorm:1 attributed:1 always:1 coming:1 over:1 making:1 everyone:1
713,doc_713,08714712388 between 10am-7pm cost 10p,doc_713 |@text 08714712388:1 between:1 10am-7pm:1 cost:1 10p:1
714,doc_714,save yourself the stress if the person has a dorm account just send your account details and the money will be sent to you,doc_714 |@text save:1 yourself:1 the:3 stress:1 if:1 person:1 has:1 a:1 dorm:1 account:2 just:1 send:1 your:1 details:1 and:1 money:1 will:1 be:1 sent:1 to:1 you:1
715,doc_715,he also knows about lunch menu only da  i know,doc_715 |@text he:1 also:1 knows:1 about:1 lunch:1 menu:1 only:1 da:1 i:1 know:1
716,doc_716,when i have stuff to sell ill tell you,doc_716 |@text when:1 i:1 have:1 stuff:1 to:1 sell:1 ill:1 tell:1 you:1
717,doc_717,+449071512431 urgent! this is the 2nd attempt to contact u!u have won £1250 call 09071512433 b4 050703 t&csbcm4235wc1n3xx callcost 150ppm mobilesvary max£7 50,doc_717 |@text +449071512431:1 urgent!:1 this:1 is:1 the:1 2nd:1 attempt:1 to:1 contact:1 u!u:1 have:1 won:1 £1250:1 call:1 09071512433:1 b4:1 050703:1 t&csbcm4235wc1n3xx:1 callcost:1 150ppm:1 mobilesvary:1 max£7:1 50:1
718,doc_718,book which lesson? then you msg me i will call up after work or sth i'm going to get specs my membership is px3748,doc_718 |@text book:1 which:1 lesson?:1 then:1 you:1 msg:1 me:1 i:1 will:1 call:1 up:1 after:1 work:1 or:1 sth:1 i'm:1 going:1 to:1 get:1 specs:1 my:1 membership:1 is:1 px3748:1
719,doc_719,you have won a guaranteed £1000 cash or a £2000 prize to claim yr prize call our customer service representative on 08714712394 between 10am-7pm,doc_719 |@text you:1 have:1 won:1 a:2 guaranteed:1 £1000:1 cash:1 or:1 £2000:1 prize:2 to:1 claim:1 yr:1 call:1 our:1 customer:1 service:1 representative:1 on:1 08714712394:1 between:1 10am-7pm:1
720,doc_720,macha dont feel upseti can assume your mindsetbelieve me one evening with me and i have some wonderful plans for both of uslet life begin againcall me anytime,doc_720 |@text macha:1 dont:1 feel:1 upseti:1 can:1 assume:1 your:1 mindsetbelieve:1 me:3 one:1 evening:1 with:1 and:1 i:1 have:1 some:1 wonderful:1 plans:1 for:1 both:1 of:1 uslet:1 life:1 begin:1 againcall:1 anytime:1
721,doc_721,oh is it? send me the address,doc_721 |@text oh:1 is:1 it?:1 send:1 me:1 the:1 address:1
722,doc_722,s'fine anytime all the best with it,doc_722 |@text s'fine:1 anytime:1 all:1 the:1 best:1 with:1 it:1
723,doc_723,that is wondar full flim,doc_723 |@text that:1 is:1 wondar:1 full:1 flim:1
724,doc_724,ya even those cookies have jelly on them,doc_724 |@text ya:1 even:1 those:1 cookies:1 have:1 jelly:1 on:1 them:1
